_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs
14678,2015-08-06,2015,4,1,CT,OUT,CT1-04-OT,False,TRUE,False,,False,43459.37,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TSS,1570.0,,,119825.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,1570.0,,0,,,TSS,0.11237384246344509,,1.4613075158247448,-0.09495782874804497,0.4837822766195551,0.17262524468911514,0.44799465495820684,0.04,1
238,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,OrthoP,,,,98665.6,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,0.75,0,,0.75,OP,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
1349,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TotalP,2.191,0.0,,98665.6,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,2.191,0.05,1,,0.05,TP,0.38734866360052234,-0.4332220146554506,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
2460,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,ICP,,,,98665.6,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,,0,,,ICP,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
3571,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TKN,0.965,0.003,,98665.6,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,0.965,,0,0.003,,TKN,-0.2798570570102737,-0.37830576996617965,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
4682,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,Nitrate,,,,98665.6,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,0.2,0,,0.2,NO3,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
5793,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,Nitrite,,,,98665.6,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,0.15,0,,0.15,NO2,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
6904,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,NitrateNitrite,,,,98665.6,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,,0,,,NOx,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
8015,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TotalN,,,,98665.6,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,,0,,,TN,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
9126,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,Ammonium(NH4),,,,98665.6,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,,0,,,NH4,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
10237,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TSP,,,,98665.6,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,,0,,,TSP,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
11348,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,Selenium,,,,98665.6,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,0.0015,0,,0.0015,Se,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
12459,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,NPOC,,,,98665.6,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,,0,,,NPOC,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
13570,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TDS,,,,98665.6,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,,,0,,,TDS,,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
14681,2015-08-07,2015,4,2,CT,OUT,CT2-04-OT,False,TRUE,False,,False,2978.8,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TSS,105.0,,,98665.6,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0,105.0,,0,,,TSS,-0.5190163139215547,,1.4613075158247448,-0.09495782874804497,-1.3426387110730431,0.17262524468911514,-0.1643480671935506,0.03,1
241,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,AC,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",OrthoP,0.092,0.01,,102988.51,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,0.092,0.75,0,0.01,0.75,OP,-0.24514346039360813,-0.2704658744587053,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
242,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,TRUE,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,OrthoP,0.08,0.01,,102988.51,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,0.08,0.75,0,0.01,0.75,OP,-0.29965339154151854,-0.2704658744587053,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
1352,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,AC,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",TotalP,,0.04,,102988.51,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,,0.05,0,0.04,0.05,TP,,0.0907419040192482,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
1353,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,TRUE,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TotalP,0.941,0.04,,102988.51,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,0.941,0.05,0,0.04,0.05,TP,-0.07978810671836935,0.0907419040192482,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
2463,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,AC,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",ICP,,,,102988.51,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,,,0,,,ICP,,,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
2464,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,TRUE,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,ICP,,,,102988.51,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,,,0,,,ICP,,,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
3574,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,AC,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",TKN,,0.263,,102988.51,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,,,0,0.263,,TKN,,-0.12416253195260303,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
3575,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,TRUE,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TKN,0.829,0.263,,102988.51,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,0.829,,0,0.263,,TKN,-0.3132420466989735,-0.12416253195260303,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
4685,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,AC,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",Nitrate,8.004,7.92,,102988.51,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,8.004,0.2,0,7.92,0.2,NO3,0.47051349611720594,0.5702358369355498,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
4686,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,TRUE,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,Nitrate,7.87,7.92,,102988.51,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,7.87,0.2,0,7.92,0.2,NO3,0.4322034685900894,0.5702358369355498,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
5796,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,AC,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",Nitrite,,,,102988.51,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,,0.15,0,,0.15,NO2,,,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
5797,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,TRUE,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,Nitrite,,,,102988.51,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,,0.15,0,,0.15,NO2,,,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
6907,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,AC,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",NitrateNitrite,,,,102988.51,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,,,0,,,NOx,,,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
6908,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,TRUE,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,NitrateNitrite,,,,102988.51,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,,,0,,,NOx,,,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
8018,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,AC,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",TotalN,8.684,8.524,,102988.51,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,8.684,,0,8.524,,TN,0.6115208277964564,0.8116152133733866,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
8019,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,TRUE,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TotalN,8.583,8.524,,102988.51,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,0,8.583,,0,8.524,,TN,0.5844514765674307,0.8116152133733866,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
9129,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,AC,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",Ammonium(NH4),0.0,0.0,,102988.51,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,1,,,1,,,NH4,-1.0506508741646172,-1.4050916271877167,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
9130,2015-08-16,2015,5,1,CT,OUT,CT1-05-OT,False,TRUE,False,,False,23364.81,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,Ammonium(NH4),0.0,0.0,,102988.51,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.052894736500000004,2,1,,,1,,,NH4,-1.0506508741646172,-1.4050916271877167,1.4613075158247448,-0.09495782874804497,-0.4228533296095117,0.6685495838321084,-0.03924710999716636,0.04,1
