Year,Treatment,Rep,Analyte,n_expected_physical_events,ExpectedIrrigationLabels,n_observed_event_loads,ObservedIncompleteSubtotal_kg,MissingIrrigationLabels,PlotComplete,ObservedReplicateAnnualLoad_kg,n_complete_plots,ObservedAnnualLoad_kg,ObservedSampleSD_kg,ObservedSE_kg,ObservedMinimum_kg,ObservedMaximum_kg,ObservedAnnualLoadRangeLow_kg,ObservedAnnualLoadRangeHigh_kg,IntervalType,CompletenessDefinition,observed_event_fraction,ObservedAnnualLoadComplete,ObservedIntervalType
2016,MT,2,OP,2,1;2,2,0.000240615345,,True,0.000240615345,2.0,0.0003336142975,0.0001315203799119912,9.299895249999995e-05,0.000240615345,0.0004266132499999999,0.000240615345,0.0004266132499999999,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,MT,2,Se,2,1;2,0,,1;2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2016,MT,2,TDS,2,1;2,0,,1;2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2016,MT,2,TKN,2,1;2,2,0.000665889215,,True,0.000665889215,2.0,0.00117784853249995,0.0007240198101917027,0.0005119593174999499,0.000665889215,0.0016898078499999,0.000665889215,0.0016898078499999,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,MT,2,TN,2,1;2,2,0.03686791635,,True,0.03686791635,2.0,0.04931923183999995,0.017608819235344127,0.012451315489999948,0.03686791635,0.0617705473299999,0.03686791635,0.0617705473299999,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,MT,2,TP,2,1;2,2,0.00100594204,,True,0.00100594204,2.0,0.00057426982,0.0006104767080237024,0.00043167221999999996,0.0001425976,0.00100594204,0.0001425976,0.00100594204,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,MT,2,TSS,2,1;2,2,2.382699623225,,True,2.382699623225,2.0,2.5024198047875,0.16930990445545652,0.11972018156249975,2.382699623225,2.6221399863499997,2.382699623225,2.6221399863499997,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,1,NH4,2,1;2,2,0.0037556810099999,,True,0.0037556810099999,2.0,0.00282118088999995,0.0013215827437432143,0.0009345001199999501,0.00188668077,0.0037556810099999,0.00188668077,0.0037556810099999,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,1,NO2,2,1;2,0,,1;2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2016,ST,1,NO3,2,1;2,2,0.25621166337,,True,0.25621166337,2.0,0.1975167563175,0.08300713359587374,0.0586949070525,0.138821849265,0.25621166337,0.138821849265,0.25621166337,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,1,OP,2,1;2,2,0.0015565957200000002,,True,0.0015565957200000002,2.0,0.0012477197625000002,0.0004368165681874758,0.00030887595750000004,0.0009388438050000001,0.0015565957200000002,0.0009388438050000001,0.0015565957200000002,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,1,Se,2,1;2,0,,1;2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2016,ST,1,TDS,2,1;2,0,,1;2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2016,ST,1,TKN,2,1;2,2,0.00494188239,,True,0.00494188239,2.0,0.0041976126825,0.0010525563144099565,0.0007442697075,0.003453342975,0.00494188239,0.003453342975,0.00494188239,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,1,TN,2,1;2,2,0.24486654167999988,,True,0.24486654167999988,2.0,0.18818089729499987,0.08016560708112527,0.05668564438499999,0.1314952529099999,0.24486654167999988,0.1314952529099999,0.24486654167999988,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,1,TP,2,1;2,2,0.00050676912,,True,0.00050676912,2.0,0.0003753248775,0.00018589023043935797,0.0001314442425,0.00024388063499999999,0.00050676912,0.00024388063499999999,0.00050676912,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,1,TSS,2,1;2,2,11.78515572459,,True,11.78515572459,2.0,14.5520708179425,3.913008850953925,2.766915093352501,11.78515572459,17.318985911295,11.78515572459,17.318985911295,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,2,NH4,2,1;2,2,0.00188668077,,True,0.00188668077,2.0,0.00282118088999995,0.0013215827437432143,0.0009345001199999501,0.00188668077,0.0037556810099999,0.00188668077,0.0037556810099999,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,2,NO2,2,1;2,0,,1;2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2016,ST,2,NO3,2,1;2,2,0.138821849265,,True,0.138821849265,2.0,0.1975167563175,0.08300713359587374,0.0586949070525,0.138821849265,0.25621166337,0.138821849265,0.25621166337,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,2,OP,2,1;2,2,0.0009388438050000001,,True,0.0009388438050000001,2.0,0.0012477197625000002,0.0004368165681874758,0.00030887595750000004,0.0009388438050000001,0.0015565957200000002,0.0009388438050000001,0.0015565957200000002,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,2,Se,2,1;2,0,,1;2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2016,ST,2,TDS,2,1;2,0,,1;2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2016,ST,2,TKN,2,1;2,2,0.003453342975,,True,0.003453342975,2.0,0.0041976126825,0.0010525563144099565,0.0007442697075,0.003453342975,0.00494188239,0.003453342975,0.00494188239,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,2,TN,2,1;2,2,0.1314952529099999,,True,0.1314952529099999,2.0,0.18818089729499987,0.08016560708112527,0.05668564438499999,0.1314952529099999,0.24486654167999988,0.1314952529099999,0.24486654167999988,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,2,TP,2,1;2,2,0.00024388063499999999,,True,0.00024388063499999999,2.0,0.0003753248775,0.00018589023043935797,0.0001314442425,0.00024388063499999999,0.00050676912,0.00024388063499999999,0.00050676912,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2016,ST,2,TSS,2,1;2,2,17.318985911295,,True,17.318985911295,2.0,14.5520708179425,3.913008850953925,2.766915093352501,11.78515572459,17.318985911295,11.78515572459,17.318985911295,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,1,NH4,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,1,NO2,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,1,NO3,6,1;2;3;4;5;6,6,1.7486503179999997,,True,1.7486503179999997,2.0,2.63828017,1.2581266021903696,0.8896298520000002,1.7486503179999997,3.5279100220000004,1.7486503179999997,3.5279100220000004,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,1,OP,6,1;2;3;4;5;6,6,0.00784737237,,True,0.00784737237,2.0,0.0053424934349999495,0.0035424337619797447,0.0025048789350000495,0.0028376144999999,0.00784737237,0.0028376144999999,0.00784737237,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,1,Se,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,1,TDS,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,1,TKN,6,1;2;3;4;5;6,6,0.3989416494999999,,True,0.3989416494999999,2.0,1.4130462179999999,1.4341604344372154,1.0141045684999999,0.3989416494999999,2.4271507865,0.3989416494999999,2.4271507865,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,1,TN,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,1,TP,6,1;2;3;4;5;6,6,0.0448062622499998,,True,0.0448062622499998,2.0,0.0857656320999998,0.05792529634812565,0.040959369849999996,0.0448062622499998,0.1267250019499998,0.0448062622499998,0.1267250019499998,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,1,TSS,6,1;2;3;4;5;6,6,257.47411533461,,True,257.47411533461,2.0,1081.45395114026,1165.2834589183062,823.9798358056499,257.47411533461,1905.43378694591,257.47411533461,1905.43378694591,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,2,NH4,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,2,NO2,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,2,NO3,6,1;2;3;4;5;6,6,3.5279100220000004,,True,3.5279100220000004,2.0,2.63828017,1.2581266021903696,0.8896298520000002,1.7486503179999997,3.5279100220000004,1.7486503179999997,3.5279100220000004,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,2,OP,6,1;2;3;4;5;6,6,0.0028376144999999,,True,0.0028376144999999,2.0,0.0053424934349999495,0.0035424337619797447,0.0025048789350000495,0.0028376144999999,0.00784737237,0.0028376144999999,0.00784737237,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,2,Se,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,2,TDS,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,2,TKN,6,1;2;3;4;5;6,6,2.4271507865,,True,2.4271507865,2.0,1.4130462179999999,1.4341604344372154,1.0141045684999999,0.3989416494999999,2.4271507865,0.3989416494999999,2.4271507865,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,2,TN,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,CT,2,TP,6,1;2;3;4;5;6,6,0.1267250019499998,,True,0.1267250019499998,2.0,0.0857656320999998,0.05792529634812565,0.040959369849999996,0.0448062622499998,0.1267250019499998,0.0448062622499998,0.1267250019499998,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,CT,2,TSS,6,1;2;3;4;5;6,6,1905.43378694591,,True,1905.43378694591,2.0,1081.45395114026,1165.2834589183062,823.9798358056499,257.47411533461,1905.43378694591,257.47411533461,1905.43378694591,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,MT,1,NH4,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,MT,1,NO2,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
