Year,analyte,treatment,n_complete_plots,load_mean,load_low,load_high,load_sample_sd,load_se,load_minimum,load_maximum,n_events,n_complete_volume_plots,volume_mean,volume_low,volume_high,volume_sample_sd,volume_se,volume_minimum,volume_maximum,conc_mean,conc_low,conc_high,interval_type,volume_interval_type,completeness_definition,prob_ci
2024,Se,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,Se,MT,0,NA,NA,NA,NA,NA,NA,NA,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,Se,ST,0,NA,NA,NA,NA,NA,NA,NA,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TDS,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TDS,MT,1,214167.055375,NA,NA,NA,NA,214167.055375,214167.055375,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,1128.368323488579,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TDS,ST,1,235595.2123,NA,NA,NA,NA,235595.2123,235595.2123,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,1134.3203258589124,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TKN,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TKN,MT,1,238.36038590000004,NA,NA,NA,NA,238.36038590000004,238.36038590000004,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,1.2558341830546065,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TKN,ST,1,292.32553624999997,NA,NA,NA,NA,292.32553624999997,292.32553624999997,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,1.4074598303540367,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TN,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TN,MT,0,NA,NA,NA,NA,NA,NA,NA,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TN,ST,0,NA,NA,NA,NA,NA,NA,NA,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TP,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TP,MT,1,132.0575645525,NA,NA,NA,NA,132.0575645525,132.0575645525,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,0.6957632790775313,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TP,ST,1,171.74047461,NA,NA,NA,NA,171.74047461,171.74047461,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,0.8268789048001358,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TSP,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TSP,MT,0,NA,NA,NA,NA,NA,NA,NA,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TSP,ST,0,NA,NA,NA,NA,NA,NA,NA,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TSS,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TSS,MT,1,203839.8372729,NA,NA,NA,NA,203839.8372729,203839.8372729,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,1073.9579672563211,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,TSS,ST,1,311071.63684748503,NA,NA,NA,NA,311071.63684748503,311071.63684748503,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,1497.7166854519498,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,ICP,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,ICP,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,ICP,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NH4,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NH4,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NH4,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NO2,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NO2,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NO2,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NO3,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NO3,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NO3,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NOx,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NOx,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NOx,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NPOC,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NPOC,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,NPOC,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,OP,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,OP,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,OP,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,Se,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,Se,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,Se,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TDS,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TDS,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TDS,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TKN,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TKN,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TKN,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TN,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TN,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TN,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TP,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TP,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TP,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TSP,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TSP,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TSP,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TSS,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TSS,MT,0,NA,NA,NA,NA,NA,NA,NA,16,1,395832.345,NA,NA,NA,NA,395832.345,395832.345,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2025,TSS,ST,0,NA,NA,NA,NA,NA,NA,NA,16,1,380055.84500000003,NA,NA,NA,NA,380055.84500000003,380055.84500000003,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
