_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,y_logC,y_logV,Result_mg_L_model_pred,Result_mg_L_model_pi_low,Result_mg_L_model_pi_high,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,Result_mg_L_pred,Result_mg_L_pi_low,Result_mg_L_pi_high,q_conformal_logC,Volume_pred,Volume_pi_low,Volume_pi_high,q_conformal_logV,Result_mg_L_filled,Volume_filled
11197,2012-08-20,2012,9,2,CT,OUT,CT2-09-OT,,,False,,,18085.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,Selenium,,,,89521.56,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,0.0015,0,,0.0015,Se,,,2.6365528842461967,-0.8413165738012539,-0.6610702271242764,2.6522469404040816,-0.4289680006740138,,1,233,109,73,Siphon,PE_108e6c24fd5b69e0d847,CO_4e7943305ece4d840c3a,,9.802893437300426,0.10965786382320707,0.0,1.4585652931850226,13348.54242389021,90.30340907415162,1951845.9762997779,0.10965786382320707,0.0,1.4585652931850226,0.7955262286348486,,,,,0.10965786382320707,18085.0
12308,2012-08-20,2012,9,2,CT,OUT,CT2-09-OT,,,False,,,18085.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,NPOC,,,,89521.56,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,NPOC,,,2.6365528842461967,-0.8413165738012539,-0.6610702271242764,2.6522469404040816,-0.4289680006740138,,1,233,109,73,Siphon,PE_108e6c24fd5b69e0d847,CO_a005183f6cee41ef1d90,,9.802893437300426,3.5153743748690367,1.0379856077314886,9.00429329229601,13348.54242389021,90.30340907415162,1951845.9762997779,3.5153743748690367,1.0379856077314886,9.00429329229601,0.7955262286348486,,,,,3.5153743748690367,18085.0
13419,2012-08-20,2012,9,2,CT,OUT,CT2-09-OT,,,False,,,18085.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TDS,,,,89521.56,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,TDS,,,2.6365528842461967,-0.8413165738012539,-0.6610702271242764,2.6522469404040816,-0.4289680006740138,,1,233,109,73,Siphon,PE_108e6c24fd5b69e0d847,CO_5a47a282f37b28bb5423,,9.802893437300426,7.580442849159452,2.872728501068467,18.01088585667161,13348.54242389021,90.30340907415162,1951845.9762997779,7.580442849159452,2.872728501068467,18.01088585667161,0.7955262286348486,,,,,7.580442849159452,18085.0
14530,2012-08-20,2012,9,2,CT,OUT,CT2-09-OT,,,False,,,18085.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TSS,811.92,,,89521.56,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,811.92,,0,,,TSS,-0.214345781940883,,2.6365528842461967,-0.8413165738012539,-0.6610702271242764,2.6522469404040816,-0.4289680006740138,,1,233,109,73,Siphon,PE_108e6c24fd5b69e0d847,CO_433c2b549d556f185c07,6.700632703722106,9.802893437300426,748.5956671478698,337.3252537746774,1659.8091117581125,13348.54242389021,90.30340907415162,1951845.9762997779,,,,,,,,,811.92,18085.0
90,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,OrthoP,,,,82991.51,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,0.75,0,,0.75,OP,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_69f59c273b6e669ac32a,,8.230577217146454,0.2476500840032295,0.0,1.7643017677549908,4948.423253994736,32.85128880761378,723658.0218589864,0.2476500840032295,0.0,1.7643017677549908,0.7955262286348486,,,,,0.2476500840032295,3753.0
1201,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TotalP,,,,82991.51,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,0.05,0,,0.05,TP,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_3b47492744946d5a188b,,8.230577217146454,0.5762500664775383,0.0,2.492350059567264,4948.423253994736,32.85128880761378,723658.0218589864,0.5762500664775383,0.0,2.492350059567264,0.7955262286348486,,,,,0.5762500664775383,3753.0
2312,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,ICP,,,,82991.51,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,,0,,,ICP,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_08dd19ebe332aeb67bca,,8.230577217146454,0.20694724905622972,0.0,1.6741202977745506,4948.423253994736,32.85128880761378,723658.0218589864,0.20694724905622972,0.0,1.6741202977745506,0.7955262286348486,,,,,0.20694724905622972,3753.0
3423,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TKN,,,,82991.51,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,,0,,,TKN,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_7312fa1be2ea65d61670,,8.230577217146454,2.7792496000572116,0.7057403558403661,7.373330378582693,4948.423253994736,32.85128880761378,723658.0218589864,2.7792496000572116,0.7057403558403661,7.373330378582693,0.7955262286348486,,,,,2.7792496000572116,3753.0
4534,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,Nitrate,,,,82991.51,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,0.2,0,,0.2,NO3,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_1edbf99ceb74ae073c5f,,8.230577217146454,3.324994296555369,0.9520587659259734,8.582485933185183,4948.423253994736,32.85128880761378,723658.0218589864,3.324994296555369,0.9520587659259734,8.582485933185183,0.7955262286348486,,,,,3.324994296555369,3753.0
5645,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,Nitrite,,,,82991.51,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,0.15,0,,0.15,NO2,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_dae469cdd7440d3ace7b,,8.230577217146454,0.24135399516454428,0.0,1.7503521117337475,4948.423253994736,32.85128880761378,723658.0218589864,0.24135399516454428,0.0,1.7503521117337475,0.7955262286348486,,,,,0.24135399516454428,3753.0
6756,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,NitrateNitrite,,,,82991.51,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,,0,,,NOx,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_cd4919b5f8f26bf4796b,,8.230577217146454,4.007347994872079,1.2600347832173733,10.094313294618804,4948.423253994736,32.85128880761378,723658.0218589864,4.007347994872079,1.2600347832173733,10.094313294618804,0.7955262286348486,,,,,4.007347994872079,3753.0
7867,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TotalN,,,,82991.51,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,,0,,,TN,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_a629a6d8f3fab2434d75,,8.230577217146454,1.904459739971065,0.3109094965062015,5.435140185951716,4948.423253994736,32.85128880761378,723658.0218589864,1.904459739971065,0.3109094965062015,5.435140185951716,0.7955262286348486,,,,,1.904459739971065,3753.0
8978,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,Ammonium(NH4),,,,82991.51,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,,0,,,NH4,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_6e0fa02a857e9126c75e,,8.230577217146454,0.2090550642039019,0.0,1.678790386939387,4948.423253994736,32.85128880761378,723658.0218589864,0.2090550642039019,0.0,1.678790386939387,0.7955262286348486,,,,,0.2090550642039019,3753.0
10089,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TSP,,,,82991.51,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,,0,,,TSP,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_f887a1298b1981f1fc8d,,8.230577217146454,0.20844712696823509,0.0,1.6774434371841753,4948.423253994736,32.85128880761378,723658.0218589864,0.20844712696823509,0.0,1.6774434371841753,0.7955262286348486,,,,,0.20844712696823509,3753.0
11200,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,Selenium,,,,82991.51,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,0.0015,0,,0.0015,Se,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_4571497bb44b4ff2d2f5,,8.230577217146454,0.11114830930683028,0.0,1.4618675340440164,4948.423253994736,32.85128880761378,723658.0218589864,0.11114830930683028,0.0,1.4618675340440164,0.7955262286348486,,,,,0.11114830930683028,3753.0
12311,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,NPOC,,,,82991.51,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,,0,,,NPOC,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_d9b76e73f74e659b11b2,,8.230577217146454,3.742654255231069,1.1405669413375623,9.507856096575262,4948.423253994736,32.85128880761378,723658.0218589864,3.742654255231069,1.1405669413375623,9.507856096575262,0.7955262286348486,,,,,3.742654255231069,3753.0
13422,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TDS,,,,82991.51,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,,,0,,,TDS,,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_178270c8986afcf137a8,,8.230577217146454,7.854373999679877,2.996365589806241,18.61780952327941,4948.423253994736,32.85128880761378,723658.0218589864,7.854373999679877,2.996365589806241,18.61780952327941,0.7955262286348486,,,,,7.854373999679877,3753.0
14533,2012-08-30,2012,10,1,CT,OUT,CT1-10-OT,,,False,,,3753.0,GBW,Ruler,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TSS,609.6,,,82991.51,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.0355209043333333,0,0,609.6,,0,,,TSS,-0.3015422709782981,,2.6365528842461967,-0.8413165738012539,-1.307707999161832,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,PE_f906e757a7a81d0d8559,CO_739a6e720875495ba7eb,6.414442080300778,8.230577217146454,626.1049065762732,282.03982528078024,1388.4177734950026,4948.423253994736,32.85128880761378,723658.0218589864,,,,,,,,,609.6,3753.0
93,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,OrthoP,,,,89018.96,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,0.75,0,,0.75,OP,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_6e4001871c0cf27c7634,,10.19485034282748,0.3125113748230057,0.0,1.9080088721513495,11340.730864392508,76.57110017998598,1658282.2872274069,0.3125113748230057,0.0,1.9080088721513495,0.7955262286348486,,,,,0.3125113748230057,26764.0
1204,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TotalP,,,,89018.96,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,0.05,0,,0.05,TP,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_0af7d7158becc6d02dc4,,10.19485034282748,0.6741647811375981,0.0,2.7092905481660923,11340.730864392508,76.57110017998598,1658282.2872274069,0.6741647811375981,0.0,2.7092905481660923,0.7955262286348486,,,,,0.6741647811375981,26764.0
2315,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,ICP,,,,89018.96,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,ICP,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_04e97796ac4d1ffe8513,,10.19485034282748,0.27323048743465383,0.0,1.820977878574849,11340.730864392508,76.57110017998598,1658282.2872274069,0.27323048743465383,0.0,1.820977878574849,0.7955262286348486,,,,,0.27323048743465383,26764.0
3426,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TKN,,,,89018.96,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,TKN,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_4c5f863a279220d839c5,,10.19485034282748,2.5424015248403466,0.5988404781253813,6.848568218578179,11340.730864392508,76.57110017998598,1658282.2872274069,2.5424015248403466,0.5988404781253813,6.848568218578179,0.7955262286348486,,,,,2.5424015248403466,26764.0
4537,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,Nitrate,,,,89018.96,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,0.2,0,,0.2,NO3,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_131927c002782b5d68ee,,10.19485034282748,2.5881974656900306,0.6195101857942802,6.950034007640283,11340.730864392508,76.57110017998598,1658282.2872274069,2.5881974656900306,0.6195101857942802,6.950034007640283,0.7955262286348486,,,,,2.5881974656900306,26764.0
5648,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,Nitrite,,,,89018.96,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,0.15,0,,0.15,NO2,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_3cd7367499a7ed6b7409,,10.19485034282748,0.29250541682994097,0.0,1.863683539467993,11340.730864392508,76.57110017998598,1658282.2872274069,0.29250541682994097,0.0,1.863683539467993,0.7955262286348486,,,,,0.29250541682994097,26764.0
6759,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,NitrateNitrite,,,,89018.96,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,NOx,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_00a4d448b5cf18dc94a2,,10.19485034282748,3.993297136178546,1.253693017193926,10.063182119281258,11340.730864392508,76.57110017998598,1658282.2872274069,3.993297136178546,1.253693017193926,10.063182119281258,0.7955262286348486,,,,,3.993297136178546,26764.0
7870,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TotalN,,,,89018.96,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,TN,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_8fb95456f71e633a06a4,,10.19485034282748,1.873095747436098,0.296753557246101,5.365649916909231,11340.730864392508,76.57110017998598,1658282.2872274069,1.873095747436098,0.296753557246101,5.365649916909231,0.7955262286348486,,,,,1.873095747436098,26764.0
8981,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,Ammonium(NH4),,,,89018.96,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,NH4,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_0bf366a6fdd643807e24,,10.19485034282748,0.2746870609510034,0.0,1.8242050724794017,11340.730864392508,76.57110017998598,1658282.2872274069,0.2746870609510034,0.0,1.8242050724794017,0.7955262286348486,,,,,0.2746870609510034,26764.0
10092,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TSP,,,,89018.96,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,TSP,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_2a3c1f80a5cbb28f6ab7,,10.19485034282748,0.27122909838526055,0.0,1.8165435877763807,11340.730864392508,76.57110017998598,1658282.2872274069,0.27122909838526055,0.0,1.8165435877763807,0.7955262286348486,,,,,0.27122909838526055,26764.0
11203,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,Selenium,,,,89018.96,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,0.0015,0,,0.0015,Se,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_94630a7b00756936a024,,10.19485034282748,0.20478880767046276,0.0,1.6693380407821676,11340.730864392508,76.57110017998598,1658282.2872274069,0.20478880767046276,0.0,1.6693380407821676,0.7955262286348486,,,,,0.20478880767046276,26764.0
12314,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,NPOC,,,,89018.96,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,NPOC,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_44592b77d53e97496c2a,,10.19485034282748,3.756587982150532,1.1468558406771105,9.538727753980439,11340.730864392508,76.57110017998598,1658282.2872274069,3.756587982150532,1.1468558406771105,9.538727753980439,0.7955262286348486,,,,,3.756587982150532,26764.0
13425,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TDS,,,,89018.96,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,,,0,,,TDS,,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_fdcc7dc692360a74298d,,10.19485034282748,8.011195672976761,3.0671460581851653,18.96526465855735,11340.730864392508,76.57110017998598,1658282.2872274069,8.011195672976761,3.0671460581851653,18.96526465855735,0.7955262286348486,,,,,8.011195672976761,26764.0
14536,2012-08-31,2012,10,2,CT,OUT,CT2-10-OT,,,False,,,26764.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,TSS tested in-lab,,TSS,643.32,,,89018.96,False,,,,,,,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,grain corn,485.07875,204.66875000000005,,0.1550003101666666,0,0,643.32,,0,,,TSS,-0.2870095228053956,,2.6365528842461967,-0.8413165738012539,-0.269487110775271,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,PE_86afab250347afb52534,CO_9815a184d41945cc9e4b,6.468195497103144,10.19485034282748,673.6999089489915,303.521527966476,1493.8695751516505,11340.730864392508,76.57110017998598,1658282.2872274069,,,,,,,,,643.32,26764.0
96,2013-06-19,2013,1,1,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages over the irrigation period,OrthoP,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.51874999999996,,,0,0,,0.75,0,,0.75,OP,,,-0.3485015090655527,-0.6046932967446789,,-1.3151477727398646,,,1,170,36,103,Siphon,PE_7549e1f31f89c027e81a,CO_7b1a278f5abe8e9da907,,,0.05850490151124209,0.0,1.3452304519840639,12567.677430136719,84.96272894501325,1837675.0984853792,0.05850490151124209,0.0,1.3452304519840639,0.7955262286348486,12567.677430136719,84.96272894501325,1837675.0984853792,4.985049261716259,0.05850490151124209,12567.677430136719
