PhysicalEventID,Year,Treatment,Analyte,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,concentration_resolution,volume_resolution
PE_40c463bb559396c44390,2020,ST,NO3,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,NOx,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,NPOC,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,OP,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,Se,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,TDS,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,TKN,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,TN,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,TP,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,TSP,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_40c463bb559396c44390,2020,ST,TSS,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,ICP,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,NH4,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,NO2,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,NO3,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,NOx,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,NPOC,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,OP,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,Se,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,TDS,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,TKN,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,TN,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,TP,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,TSP,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_41f3e122806eb738f975,2023,MT,TSS,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0,median,median
PE_42122c5a7671e5082062,2012,ST,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_42122c5a7671e5082062,2012,ST,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,ICP,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,NH4,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,NO2,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,NO3,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,NOx,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,NPOC,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,OP,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,Se,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,TDS,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,TKN,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,TN,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,TP,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,TSP,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_43269f8ef36d0d7ff06a,2022,ST,TSS,3,3,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_4332131f3e4d2bc30791,2025,CT,ICP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,NH4,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,NO2,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,NO3,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,NOx,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,NPOC,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,OP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,Se,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,TDS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,TKN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,TN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,TP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,TSP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4332131f3e4d2bc30791,2025,CT,TSS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4349259fdd70203cc0e9,2018,CT,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_4349259fdd70203cc0e9,2018,CT,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,ICP,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,NH4,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,NO2,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,NO3,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,NOx,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,NPOC,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,OP,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,Se,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,TDS,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,TKN,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,TN,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,TP,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,TSP,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_43b24b0c3417793a5e1d,2020,MT,TSS,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,ICP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,NH4,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,NO2,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,NO3,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,NOx,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,NPOC,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,OP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,Se,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,TDS,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,TKN,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,TN,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,TP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,TSP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_4464e27871969728a8a4,2020,MT,TSS,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_463a73dbe13b5ac58626,2013,MT,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0,median,median
PE_4647421f35968219feb8,2015,MT,ICP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,NH4,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,NO2,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,NO3,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,NOx,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,NPOC,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,OP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,Se,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,TDS,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,TKN,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,TN,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,TP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,TSP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4647421f35968219feb8,2015,MT,TSS,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_4653bf7848ab84c87e5f,2025,MT,ICP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4653bf7848ab84c87e5f,2025,MT,NH4,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4653bf7848ab84c87e5f,2025,MT,NO2,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_4653bf7848ab84c87e5f,2025,MT,NO3,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
