_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,PlantCalendarYear,ResidueAssignmentEligible,ResidueMeasurementDate,ResidueModelDate,ResidueModelDateSource,Residue_STIR_toMeasurement,Residue_STIR_LeftCensored,Residue_STIR_StartDate,Residue_STIR_BoundaryDayCarryover,ResidueYear,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,ObservationDate,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,EventDate,y_logC,y_logV,event_weight
4342,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-LC,False,TRUE,False,,False,44112.36,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,0.0,0.0,,93182.2,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,1.3177762864406168,2.143504315027007,0.5132441799661084,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_e04f657e2abda0d50ee2,2025-08-11,0.0,10.69451796340131,0.25
4343,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-LC-D,False,TRUE,True,,False,44112.36,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,2.0,0.0,,93182.2,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,2.0,0.5,1,,0.5,TKN,-0.0257874663646536,-0.3812381919432593,1.3177762864406168,2.143504315027007,0.5132441799661084,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_3e7c3d4cf5be91eca625,2025-08-11,1.0986122886681098,10.69451796340131,0.25
4344,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-ISC,False,TRUE,False,,False,36259.61,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,0.0,0.0,,93182.2,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,1.3177762864406168,2.143504315027007,0.1589401913833624,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_d191038eb3dacd219bba,2025-08-11,0.0,10.498487307112732,0.25
4345,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-ISC-D,False,TRUE,True,,False,36259.61,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,0.0,0.0,,93182.2,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,1.3177762864406168,2.143504315027007,0.1589401913833624,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_312055965ba244d9d570,2025-08-11,0.0,10.498487307112732,0.25
4354,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-LC,False,TRUE,False,,False,38777.88,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,0.0,0.0,,90517.24,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,1.3177762864406168,2.143504315027007,0.2725606562304887,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_7e5ae8620fc5ac135465,2025-08-11,0.0,10.565631047513156,0.25
4355,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-LC-D,False,TRUE,True,,False,38777.88,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,0.0,0.0,,90517.24,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,1.3177762864406168,2.143504315027007,0.2725606562304887,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_5714f0813b1aeaab7c5c,2025-08-11,0.0,10.565631047513156,0.25
4356,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-ISC,False,TRUE,False,,False,39097.92,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,1.0,0.0,,90517.24,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,1.0,0.5,1,,0.5,TKN,-0.2712653317227406,-0.3812381919432593,1.3177762864406168,2.143504315027007,0.2870003682429712,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_8107b392cd1c8093a753,2025-08-11,0.6931471805599453,10.573850124108601,0.25
4357,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-ISC-D,False,TRUE,True,,False,39097.92,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,1.3,0.0,,90517.24,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,1.3,0.5,1,,0.5,TKN,-0.1976219721153145,-0.3812381919432593,1.3177762864406168,2.143504315027007,0.2870003682429712,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_faa3719c835d433bfb62,2025-08-11,0.832909122935104,10.573850124108601,0.25
5453,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-LC,False,TRUE,False,,False,44112.36,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrate,0.144,0.139,,93182.2,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,0.144,0.1,0,0.139,0.1,NO3,-1.7766269245032218,-1.7972571356019733,1.3177762864406168,2.143504315027007,0.5132441799661084,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_99f32aaf92345929eb86,2025-08-11,0.13453089295760615,10.69451796340131,0.25
5454,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-LC-D,False,TRUE,True,,False,44112.36,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrate,0.144,0.139,,93182.2,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,0.144,0.1,0,0.139,0.1,NO3,-1.7766269245032218,-1.7972571356019733,1.3177762864406168,2.143504315027007,0.5132441799661084,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_5ad0e75a5119ff6de36d,2025-08-11,0.13453089295760615,10.69451796340131,0.25
5455,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-ISC,False,TRUE,False,,False,36259.61,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrate,0.182,0.139,,93182.2,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,0.182,0.1,0,0.139,0.1,NO3,-1.7657628868462782,-1.7972571356019733,1.3177762864406168,2.143504315027007,0.1589401913833624,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_c1bf9243686ece9e777c,2025-08-11,0.16720791898390647,10.498487307112732,0.25
5456,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-ISC-D,False,TRUE,True,,False,36259.61,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrate,0.167,0.139,,93182.2,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,0.167,0.1,0,0.139,0.1,NO3,-1.7700513227634929,-1.7972571356019733,1.3177762864406168,2.143504315027007,0.1589401913833624,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_36b0207bd8d835af78dc,2025-08-11,0.15443635330441893,10.498487307112732,0.25
5465,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-LC,False,TRUE,False,,False,38777.88,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrate,0.135,0.139,,90517.24,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,0.135,0.1,0,0.139,0.1,NO3,-1.7791999860535506,-1.7972571356019733,1.3177762864406168,2.143504315027007,0.2725606562304887,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_b3e9ff4f6097909e2b66,2025-08-11,0.126632650933366,10.565631047513156,0.25
5466,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-LC-D,False,TRUE,True,,False,38777.88,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrate,0.135,0.139,,90517.24,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,0.135,0.1,0,0.139,0.1,NO3,-1.7791999860535506,-1.7972571356019733,1.3177762864406168,2.143504315027007,0.2725606562304887,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_a3eac2342f596faa5889,2025-08-11,0.126632650933366,10.565631047513156,0.25
5467,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-ISC,False,TRUE,False,,False,39097.92,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrate,0.16,0.139,,90517.24,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,0.16,0.1,0,0.139,0.1,NO3,-1.772052592858193,-1.7972571356019733,1.3177762864406168,2.143504315027007,0.2870003682429712,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_6339497c1ac50c3af235,2025-08-11,0.1484200051182733,10.573850124108601,0.25
5468,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-ISC-D,False,TRUE,True,,False,39097.92,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrate,0.157,0.139,,90517.24,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,0.157,0.1,0,0.139,0.1,NO3,-1.772910280041636,-1.7972571356019733,1.3177762864406168,2.143504315027007,0.2870003682429712,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_e1638e7a3cb9bd9c9b75,2025-08-11,0.1458304482115395,10.573850124108601,0.25
6564,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-LC,False,TRUE,False,,False,44112.36,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrite,0.778,0.774,,93182.2,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,0.778,0.1,0,0.774,0.1,NO2,1.1011743479798006,1.3657075600350528,1.3177762864406168,2.143504315027007,0.5132441799661084,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_122961871d9f94be9a62,2025-08-11,0.5754891370917129,10.69451796340131,0.25
6565,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-LC-D,False,TRUE,True,,False,44112.36,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrite,0.779,0.774,,93182.2,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,0.779,0.1,0,0.774,0.1,NO2,1.103473752447995,1.3657075600350528,1.3177762864406168,2.143504315027007,0.5132441799661084,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_0ae3305415102d365f21,2025-08-11,0.5760514086836982,10.69451796340131,0.25
6566,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-ISC,False,TRUE,False,,False,36259.61,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrite,0.78,0.774,,93182.2,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,0.78,0.1,0,0.774,0.1,NO2,1.1057731569161893,1.3657075600350528,1.3177762864406168,2.143504315027007,0.1589401913833624,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_073d3b0fd9092432dbfd,2025-08-11,0.5766133643039938,10.498487307112732,0.25
6567,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-ISC-D,False,TRUE,True,,False,36259.61,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrite,0.775,0.774,,93182.2,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,0.775,0.1,0,0.774,0.1,NO2,1.0942761345752174,1.3657075600350528,1.3177762864406168,2.143504315027007,0.1589401913833624,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_ee37c2f5b4fc7c885e91,2025-08-11,0.5738004229273792,10.498487307112732,0.25
6576,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-LC,False,TRUE,False,,False,38777.88,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrite,0.774,0.774,,90517.24,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,0.774,0.1,0,0.774,0.1,NO2,1.091976730107023,1.3657075600350528,1.3177762864406168,2.143504315027007,0.2725606562304887,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_343c8d52baa0c98d0bbf,2025-08-11,0.5732368838873878,10.565631047513156,0.25
6577,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-LC-D,False,TRUE,True,,False,38777.88,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrite,0.774,0.774,,90517.24,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,0.774,0.1,0,0.774,0.1,NO2,1.091976730107023,1.3657075600350528,1.3177762864406168,2.143504315027007,0.2725606562304887,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_50f739f3e05795abda30,2025-08-11,0.5732368838873878,10.565631047513156,0.25
6578,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-ISC,False,TRUE,False,,False,39097.92,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrite,0.777,0.774,,90517.24,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,0.777,0.1,0,0.774,0.1,NO2,1.098874943511606,1.3657075600350528,1.3177762864406168,2.143504315027007,0.2870003682429712,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_660c4a65afffdadef14c,2025-08-11,0.5749265491725143,10.573850124108601,0.25
6579,2025-08-11,2025,4,2,CT,OUT,K-CT2-04-OT-ISC-D,False,TRUE,True,,False,39097.92,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Nitrite,0.779,0.774,,90517.24,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,2.6666666666666665,0.0123866666666666,3.0,0,0.779,0.1,0,0.774,0.1,NO2,1.103473752447995,1.3657075600350528,1.3177762864406168,2.143504315027007,0.2870003682429712,0.1726252446891151,-0.4001539561851632,0.0266666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_72b83136bc50254a55a6,CO_c7ee488de027cdf2c9c3,2025-08-11,0.5760514086836982,10.573850124108601,0.25
14341,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-LC,False,TRUE,False,,False,44112.36,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TDS,638.0,616.0,,93182.2,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,638.0,10.0,0,616.0,10.0,TDS,-0.903625077099916,-1.015290975842802,1.3177762864406168,2.143504315027007,0.5132441799661084,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_6eaeeb687fc88a22f1ad,2025-08-11,6.459904454377535,10.69451796340131,0.25
14342,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-LC-D,False,TRUE,True,,False,44112.36,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TDS,614.0,616.0,,93182.2,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,614.0,10.0,0,616.0,10.0,TDS,-0.9787669345610448,-1.015290975842802,1.3177762864406168,2.143504315027007,0.5132441799661084,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_9fb551b1ae2a0705892b,2025-08-11,6.421622267806518,10.69451796340131,0.25
14343,2025-08-11,2025,4,1,CT,OUT,K-CT1-04-OT-ISC,False,TRUE,False,,False,36259.61,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TDS,598.0,616.0,,93182.2,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,2933.58,208.25999999999976,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,174.29749999999967,False,2024-08-02,0.0,2025.0,4.666666666666667,0.0115233333333333,3.0,0,598.0,10.0,0,616.0,10.0,TDS,-1.028861506201797,-1.015290975842802,1.3177762864406168,2.143504315027007,0.1589401913833624,0.1726252446891151,-0.3230325155606589,0.0466666666666666,1,2025-08-11,223,109,88,Gated Pipe,PE_bd4a80359ce1de5f5729,CO_b1abace73aa7d4bdf639,2025-08-11,6.395261598115449,10.498487307112732,0.25
