_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate
4760,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrate,0.78,6.9,H,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
5869,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrite,,,H,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
5870,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrite,,,H,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
5871,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrite,,,H,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
6980,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NitrateNitrite,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
6981,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NitrateNitrite,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
6982,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NitrateNitrite,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
8091,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalN,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
8092,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalN,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
8093,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalN,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
9202,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Ammonium(NH4),,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
9203,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Ammonium(NH4),,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
9204,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Ammonium(NH4),,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10313,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10314,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10315,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11424,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Selenium,,,H,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11425,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Selenium,,,H,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11426,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Selenium,,,H,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12535,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NPOC,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12536,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NPOC,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12537,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NPOC,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13646,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TDS,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13647,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TDS,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13648,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TDS,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
14757,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSS,1050,20,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
14758,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSS,619,20,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
14759,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSS,593.333,20,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
322,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",OrthoP,U,U,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
323,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",OrthoP,U,U,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
1433,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TotalP,0.22,U,H,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
1434,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TotalP,0.24,U,H,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
2544,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",ICP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
2545,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",ICP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
3655,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TKN,0.39,U,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
3656,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TKN,U,U,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
4766,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",Nitrate,9.6,9.3,H,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
4767,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",Nitrate,9.4,9.3,H,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
5877,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",Nitrite,,,H,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
5878,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",Nitrite,,,H,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
6988,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",NitrateNitrite,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
6989,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",NitrateNitrite,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
8099,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TotalN,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
8100,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TotalN,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
9210,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",Ammonium(NH4),,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
9211,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",Ammonium(NH4),,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10321,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TSP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10322,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TSP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11432,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",Selenium,,,H,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11433,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",Selenium,,,H,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12543,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",NPOC,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12544,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",NPOC,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13654,2017-07-20,2017,3,1,ST,OUT,ST1-03-FF,True,FALSE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TDS,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13655,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,False,TRUE,False,H,False,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TDS,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
