PhysicalEventID,Year,Treatment,Rep,Analyte,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,concentration_resolution,volume_resolution
PE_47319afabf95ce33e7fd,2021,ST,1,TDS,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,median,median
PE_47319afabf95ce33e7fd,2021,ST,1,TKN,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,median,median
PE_47319afabf95ce33e7fd,2021,ST,1,TN,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,median,median
PE_47319afabf95ce33e7fd,2021,ST,1,TP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,median,median
PE_47319afabf95ce33e7fd,2021,ST,1,TSP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,median,median
PE_47319afabf95ce33e7fd,2021,ST,1,TSS,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_478d3c0884b4f50a8523,2011,CT,2,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,ICP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,NH4,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,NO2,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,NO3,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,NOx,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,NPOC,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,OP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,Se,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,TDS,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,TKN,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,TN,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,TP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,TSP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_48332f955c6c36e57528,2020,MT,1,TSS,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4867a66f60d5dfebd5d7,2019,MT,1,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_49484da33f0ea698b83b,2011,MT,1,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,ICP,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,NH4,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,NO2,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,NO3,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,NOx,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,NPOC,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,OP,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,Se,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,TDS,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,TKN,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,TN,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,TP,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,TSP,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4998c6ec98ba5c91a95d,2017,ST,2,TSS,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49de8099f0ba88b76279,2018,CT,2,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,ICP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,NH4,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,NO2,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,NO3,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,NOx,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,NPOC,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,OP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,Se,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,TDS,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,TKN,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,TN,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,TP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,TSP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_49fb6cd53fdd5e458f64,2020,ST,1,TSS,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,ICP,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,NH4,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,NO2,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,NO3,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,NOx,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,NPOC,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,OP,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,Se,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,TDS,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,TKN,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,TN,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,TP,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,TSP,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4a45291481f1020c04f7,2017,CT,1,TSS,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4b3ed7bf50264a74706d,2018,ST,2,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4ba63451b7dc89c0a556,2013,ST,1,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_4c355f124b8d8c67fa55,2012,ST,2,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,1.0,median,median
