PhysicalEventID,Year,Irrigation,Rep,Treatment,Analyte,Concentration_mg_L,ConcentrationObservationIDs,Volume_L,VolumeObservationIDs,Load_kg,ObservedEventLoadComplete
PE_30f71765b192fa672ac6,2024,1,2,ST,NO2,0,CO_277fb860522930c1e56c;CO_33c62a2a336ae37ca20e;CO_3af06dad794158344d80;CO_cdfe5c4dd2e7bb8c7837,44818.95,VO_4612222eeae69ca54831;VO_d3c7c02a7d773248275a,0,TRUE
PE_30f71765b192fa672ac6,2024,1,2,ST,NO3,8.995000000000001,CO_344510415bf330aa4ea4;CO_9f22a07e239606e3d407;CO_baf64c5bd986d7927f82;CO_d4038d81b261ec584a1f,44818.95,VO_4612222eeae69ca54831;VO_d3c7c02a7d773248275a,0.40314645525,TRUE
PE_30f71765b192fa672ac6,2024,1,2,ST,OP,0.47,CO_8f97d9164b8fa131f036;CO_c62ce8b4e927f02f9174;CO_eb0c9cdc0862653468da;CO_ee9d527a0a6108477fc5,44818.95,VO_4612222eeae69ca54831;VO_d3c7c02a7d773248275a,0.021064906499999998,TRUE
PE_30f71765b192fa672ac6,2024,1,2,ST,Se,NA,NA,44818.95,VO_4612222eeae69ca54831;VO_d3c7c02a7d773248275a,NA,FALSE
PE_30f71765b192fa672ac6,2024,1,2,ST,TDS,1280,CO_4a979c1c13861da35def;CO_872119f809e53e0f8414;CO_8e9b849b823f33bd8266;CO_c9c35aabd2d3a831842e,44818.95,VO_4612222eeae69ca54831;VO_d3c7c02a7d773248275a,57.368256,TRUE
PE_30f71765b192fa672ac6,2024,1,2,ST,TKN,0.855,CO_9b6dc42334a8c2bb7c48;CO_a2730bca63eff58682d6;CO_b7d7b92afabba5625431;CO_c43804ea600ae2f14eb2,44818.95,VO_4612222eeae69ca54831;VO_d3c7c02a7d773248275a,0.03832020225,TRUE
PE_30f71765b192fa672ac6,2024,1,2,ST,TN,NA,NA,44818.95,VO_4612222eeae69ca54831;VO_d3c7c02a7d773248275a,NA,FALSE
PE_30f71765b192fa672ac6,2024,1,2,ST,TP,0.767,CO_0a95adbf8581859ae0cc;CO_20ee235b5de5b36244da;CO_9baed8fceea6e36d3667;CO_ec54e99514663edb97ad,44818.95,VO_4612222eeae69ca54831;VO_d3c7c02a7d773248275a,0.03437613465,TRUE
PE_30f71765b192fa672ac6,2024,1,2,ST,TSS,1508.3335,CO_570934dfc7e7b82a01f5;CO_98edadaec07b07e0e199;CO_b1595436f53fb2b42e30;CO_ef1d13a1b558836936f2,44818.95,VO_4612222eeae69ca54831;VO_d3c7c02a7d773248275a,67.601923719825,TRUE
PE_31bb29072ce592a58136,2017,1,2,CT,NH4,NA,NA,123428.85,VO_78260ac74e6bb56c08fc,NA,FALSE
PE_31bb29072ce592a58136,2017,1,2,CT,NO2,NA,NA,123428.85,VO_78260ac74e6bb56c08fc,NA,FALSE
PE_31bb29072ce592a58136,2017,1,2,CT,NO3,9.3,CO_256a1f649084b2fc635c,123428.85,VO_78260ac74e6bb56c08fc,1.1478883050000002,TRUE
PE_31bb29072ce592a58136,2017,1,2,CT,OP,0,CO_4c15f47afe7f817fd559,123428.85,VO_78260ac74e6bb56c08fc,0,TRUE
PE_31bb29072ce592a58136,2017,1,2,CT,Se,NA,NA,123428.85,VO_78260ac74e6bb56c08fc,NA,FALSE
PE_31bb29072ce592a58136,2017,1,2,CT,TDS,NA,NA,123428.85,VO_78260ac74e6bb56c08fc,NA,FALSE
PE_31bb29072ce592a58136,2017,1,2,CT,TKN,8.15,CO_2bb1c90302bea6044d90;CO_dc893e6af0316b06f6d9,123428.85,VO_78260ac74e6bb56c08fc,1.0059451275,TRUE
PE_31bb29072ce592a58136,2017,1,2,CT,TN,NA,NA,123428.85,VO_78260ac74e6bb56c08fc,NA,FALSE
PE_31bb29072ce592a58136,2017,1,2,CT,TP,0.345,CO_a3346b8b4c26feb607f8;CO_f8a5da214f3f6c281e00,123428.85,VO_78260ac74e6bb56c08fc,0.04258295325,TRUE
PE_31bb29072ce592a58136,2017,1,2,CT,TSS,3411.6665000000003,CO_61b844a95023052b1b47;CO_97b8df60292baac6c533,123428.85,VO_78260ac74e6bb56c08fc,421.09807267852506,TRUE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,NH4,NA,NA,79238.53,VO_ee907391871b9f7b5c0d,NA,FALSE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,NO2,0.9015,CO_6e29d690a3e18fba8705;CO_79fe2665cb9d09913cbc;CO_7ffc04e52e2e7c6b67b3;CO_8e0c19142ee61342e1f8,79238.53,VO_ee907391871b9f7b5c0d,0.071433534795,TRUE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,NO3,0.2195,CO_0ff6f4bbfaf422d4f22d;CO_27bc6c510e13b8fe0d35;CO_64eda62b35a3b6862221;CO_77b8f4d1dca2d16da69b,79238.53,VO_ee907391871b9f7b5c0d,0.017392857335,TRUE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,OP,0.459,CO_46d4c7c3285e2d04cbf9;CO_7f5642cd0c851c48e5df;CO_debc96817a3523d6f3cd;CO_e6d3cee8c029277da8d9,79238.53,VO_ee907391871b9f7b5c0d,0.036370485269999996,TRUE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,Se,NA,NA,79238.53,VO_ee907391871b9f7b5c0d,NA,FALSE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,TDS,591,CO_13988e0abd97868c7093;CO_2d38a3f9818002178469;CO_75d5fcf005ce8ebc3a80;CO_a110b4cea8944b613564,79238.53,VO_ee907391871b9f7b5c0d,46.82997123,TRUE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,TKN,1.6,CO_87b4d74dba97358a6bbe;CO_bcdc35b056897c2743a1;CO_cc28d893176b8cd88757;CO_f12e915e8907cebcf3b0,79238.53,VO_ee907391871b9f7b5c0d,0.126781648,TRUE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,TN,NA,NA,79238.53,VO_ee907391871b9f7b5c0d,NA,FALSE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,TP,4.145,CO_06c973e49be9fdbfdaa8;CO_18ecbac91f2c707b4c19;CO_9552186d84ad5c6e459c;CO_9bbf7a2c2940b4c95ea4,79238.53,VO_ee907391871b9f7b5c0d,0.32844370684999996,TRUE
PE_326f1ee42ddcd2cd3c31,2025,1,2,ST,TSS,2630,CO_1e3d88e829c7f5443290;CO_30e1b5ad43bc22828997;CO_48a09e64db9857317be2;CO_5ef859940e4dd7b4e244,79238.53,VO_ee907391871b9f7b5c0d,208.3973339,TRUE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,NH4,NA,NA,26764,VO_25fc1d14c157d24e1423,NA,FALSE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,NO2,NA,NA,26764,VO_25fc1d14c157d24e1423,NA,FALSE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,NO3,NA,NA,26764,VO_25fc1d14c157d24e1423,NA,FALSE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,OP,NA,NA,26764,VO_25fc1d14c157d24e1423,NA,FALSE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,Se,NA,NA,26764,VO_25fc1d14c157d24e1423,NA,FALSE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,TDS,NA,NA,26764,VO_25fc1d14c157d24e1423,NA,FALSE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,TKN,NA,NA,26764,VO_25fc1d14c157d24e1423,NA,FALSE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,TN,NA,NA,26764,VO_25fc1d14c157d24e1423,NA,FALSE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,TP,NA,NA,26764,VO_25fc1d14c157d24e1423,NA,FALSE
PE_32cf57061f68ffb1c9cf,2012,10,2,CT,TSS,643.32,CO_9815a184d41945cc9e4b,26764,VO_25fc1d14c157d24e1423,17.21781648,TRUE
PE_32d4186ac5b7c925427a,2022,7,1,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_32d4186ac5b7c925427a,2022,7,1,CT,NO2,0,CO_92d0afcc0b0f50f15b12;CO_f3fc70cb226d1f9c3e1c,NA,NA,NA,FALSE
PE_32d4186ac5b7c925427a,2022,7,1,CT,NO3,7.85,CO_251d298116e31fddca15;CO_cd8e31840f6a29f49776,NA,NA,NA,FALSE
PE_32d4186ac5b7c925427a,2022,7,1,CT,OP,0.14,CO_00bebc5be79d19e1b8b3;CO_172e1676eda470ede17e,NA,NA,NA,FALSE
PE_32d4186ac5b7c925427a,2022,7,1,CT,Se,0.00614,CO_136c3808b91375ffea9b;CO_15ff5e4877eb9326f792,NA,NA,NA,FALSE
PE_32d4186ac5b7c925427a,2022,7,1,CT,TDS,NA,NA,NA,NA,NA,FALSE
PE_32d4186ac5b7c925427a,2022,7,1,CT,TKN,0,CO_43871a4ea259ce408e91;CO_d49030599e25e8522a2e,NA,NA,NA,FALSE
PE_32d4186ac5b7c925427a,2022,7,1,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_32d4186ac5b7c925427a,2022,7,1,CT,TP,0,CO_61697e084834fbb2cf9c;CO_72b31cf00f8ab3967588,NA,NA,NA,FALSE
PE_32d4186ac5b7c925427a,2022,7,1,CT,TSS,53.3335,CO_cdbeac40b43647339abf;CO_d70eb3240ea4f14dde23,NA,NA,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,NH4,NA,NA,18213.42,VO_c2abac5ef4dc923ffa70,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,NO2,NA,NA,18213.42,VO_c2abac5ef4dc923ffa70,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,NO3,NA,NA,18213.42,VO_c2abac5ef4dc923ffa70,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,OP,NA,NA,18213.42,VO_c2abac5ef4dc923ffa70,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,Se,NA,NA,18213.42,VO_c2abac5ef4dc923ffa70,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,TDS,NA,NA,18213.42,VO_c2abac5ef4dc923ffa70,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,TKN,NA,NA,18213.42,VO_c2abac5ef4dc923ffa70,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,TN,NA,NA,18213.42,VO_c2abac5ef4dc923ffa70,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,TP,NA,NA,18213.42,VO_c2abac5ef4dc923ffa70,NA,FALSE
PE_32e6a0947406c0450241,2011,5,2,ST,TSS,363.86,CO_7e17e6fea04574f346ce,18213.42,VO_c2abac5ef4dc923ffa70,6.6271350012,TRUE
PE_33074ef569f8079ca2c5,2021,1,1,CT,NH4,NA,NA,13473.77,VO_1bbddc4ec1f39133749e,NA,FALSE
PE_33074ef569f8079ca2c5,2021,1,1,CT,NO2,NA,NA,13473.77,VO_1bbddc4ec1f39133749e,NA,FALSE
PE_33074ef569f8079ca2c5,2021,1,1,CT,NO3,7.75,CO_0a0abd5382ade9afd706;CO_1eab3dfd35a341f4b06d,13473.77,VO_1bbddc4ec1f39133749e,0.1044217175,TRUE
PE_33074ef569f8079ca2c5,2021,1,1,CT,OP,0.63,CO_1e5ee5e58c8f490ae68e;CO_c6bd343ae0007cdb979d,13473.77,VO_1bbddc4ec1f39133749e,0.0084884751,TRUE
PE_33074ef569f8079ca2c5,2021,1,1,CT,Se,0.00955,CO_522f6fbcda92e263cf31;CO_9d6130a69f8887ebbf06,13473.77,VO_1bbddc4ec1f39133749e,1.2867450349999998e-4,TRUE
PE_33074ef569f8079ca2c5,2021,1,1,CT,TDS,NA,NA,13473.77,VO_1bbddc4ec1f39133749e,NA,FALSE
PE_33074ef569f8079ca2c5,2021,1,1,CT,TKN,6.25,CO_390797e1f0b8f216b8ec;CO_a17802b02abd0aa1e317,13473.77,VO_1bbddc4ec1f39133749e,0.0842110625,TRUE
PE_33074ef569f8079ca2c5,2021,1,1,CT,TN,NA,NA,13473.77,VO_1bbddc4ec1f39133749e,NA,FALSE
PE_33074ef569f8079ca2c5,2021,1,1,CT,TP,3.1500000000000004,CO_e97e2ffefd968b2a3d83;CO_ec11f26d671bcc371621,13473.77,VO_1bbddc4ec1f39133749e,0.04244237550000001,TRUE
PE_33074ef569f8079ca2c5,2021,1,1,CT,TSS,2245,CO_39ddc9753eb45a54f770;CO_5d617fdadd041ca7af01,13473.77,VO_1bbddc4ec1f39133749e,30.248613650000003,TRUE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,NH4,NA,NA,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,NA,FALSE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,NO2,0.726,CO_04ccbbfcc42066a050c9;CO_3b4f01eb6c705624e467;CO_868447a1b9c7bea63a9e;CO_d9adbf211a24cb1bc5a2,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,0.03265647462,TRUE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,NO3,0.14900000000000002,CO_16676c1285da37e83be8;CO_4b177cf57484bae04e72;CO_75868569c7f5ef9f9fdc;CO_8798b848ede7e47c72ce,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,0.006702224130000002,TRUE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,OP,0.1365,CO_0f0b82fae280ae9fec19;CO_4f95c3cf2c7c5bb50010;CO_eab8ff114cc63fd8ab3d;CO_f48280c0107726b99afc,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,0.006139957005000001,TRUE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,Se,NA,NA,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,NA,FALSE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,TDS,657,CO_5be21fec7f4c958e2d23;CO_769efc2beabd04e9167b;CO_cb308ace4da6b941709e;CO_d3684fb89d7369fcca58,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,29.552760090000003,TRUE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,TKN,0,CO_1f0c90cf2d416fd5c2a0;CO_2545a02d836fe85023ef;CO_936d1dafd8b1b6e7fe06;CO_b76d4f5f478b9da83337,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,0,TRUE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,TN,NA,NA,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,NA,FALSE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,TP,0.35250000000000004,CO_1523b662871b049a426f;CO_396b8e65a84afe48d62b;CO_9e6296be2bb963df7daa;CO_d933c100248234cbc484,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,0.015855932925000003,TRUE
PE_33b48c45a8f1d7ee984a,2025,6,1,ST,TSS,290,CO_64b3db28d65e15b0d7f1;CO_69c64448596ba10ccd46;CO_e077c3a367127926a133;CO_ef075febee7d12554809,44981.37,VO_0d55b6a1ea1db960d958;VO_78d95e2856d3dbaba9a3,13.044597300000001,TRUE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,NO2,NA,NA,NA,NA,NA,FALSE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,NO3,7.1,CO_5ca452a03e3d5c2d4ecf,NA,NA,NA,FALSE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,OP,0,CO_0d6f9709edaeba4bebf5,NA,NA,NA,FALSE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,Se,0.022,CO_460e8529042e7ccf8662,NA,NA,NA,FALSE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,TDS,NA,NA,NA,NA,NA,FALSE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,TKN,11,CO_bb4895391bddaadead1c,NA,NA,NA,FALSE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,TP,0.11,CO_f8646a257c0c4273b72c,NA,NA,NA,FALSE
PE_3433a0bfc8c7216f3995,2022,1,1,CT,TSS,896.667,CO_cac9d27c9f904cbe0c8d,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,NH4,NA,NA,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,NO2,0,CO_0ac51e0dae7572ff7882;CO_8cf09082d6b1526e7601,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,NO3,6.699999999999999,CO_822fb7b543bfa03e8eed;CO_ff9511e0254eff335c36,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,OP,0,CO_a917ca757ac59f9d5686;CO_fbe697429f16141bc71e,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,Se,0.006200000000000001,CO_519f51bd5fcb04288623;CO_61d48b97f06dc91ebd4c,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,TDS,NA,NA,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,TKN,2.05,CO_a0b44327f2e6365b10c0;CO_f0eab88acf23e2784210,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,TN,NA,NA,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,TP,0.19,CO_aeaa6370266a36505534;CO_b97d4904938f12a04277,NA,NA,NA,FALSE
PE_344e7a9bb935a4829210,2022,2,2,MT,TSS,370,CO_45bea171f68e65360586;CO_af41950721b1fdb95a5a,NA,NA,NA,FALSE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,NH4,NA,NA,28720.58,VO_5a456c5930de8120af54,NA,FALSE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,NO2,NA,NA,28720.58,VO_5a456c5930de8120af54,NA,FALSE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,NO3,8.057,CO_4469948f22fdf2a32bda,28720.58,VO_5a456c5930de8120af54,0.23140171306000004,TRUE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,OP,0.356,CO_e7f6c011776e8db7cd33,28720.58,VO_5a456c5930de8120af54,0.010224526480000001,TRUE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,Se,NA,NA,28720.58,VO_5a456c5930de8120af54,NA,FALSE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,TDS,NA,NA,28720.58,VO_5a456c5930de8120af54,NA,FALSE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,TKN,NA,NA,28720.58,VO_5a456c5930de8120af54,NA,FALSE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,TN,5.593,CO_2b3baf9bf9df0480f227,28720.58,VO_5a456c5930de8120af54,0.16063420394,TRUE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,TP,2.788,CO_e1d9ce80c3abd825263a,28720.58,VO_5a456c5930de8120af54,0.08007297703999999,TRUE
PE_35e13c2714d6ea95f5d3,2011,2,1,CT,TSS,1115.4,CO_a00b8671c08db0c9e22d,28720.58,VO_5a456c5930de8120af54,32.034934932000006,TRUE
PE_365d30de37f48e464de2,2012,8,2,ST,NH4,NA,NA,14368,VO_e69a5d0d7c134745a010,NA,FALSE
PE_365d30de37f48e464de2,2012,8,2,ST,NO2,NA,NA,14368,VO_e69a5d0d7c134745a010,NA,FALSE
PE_365d30de37f48e464de2,2012,8,2,ST,NO3,NA,NA,14368,VO_e69a5d0d7c134745a010,NA,FALSE
PE_365d30de37f48e464de2,2012,8,2,ST,OP,NA,NA,14368,VO_e69a5d0d7c134745a010,NA,FALSE
PE_365d30de37f48e464de2,2012,8,2,ST,Se,NA,NA,14368,VO_e69a5d0d7c134745a010,NA,FALSE
PE_365d30de37f48e464de2,2012,8,2,ST,TDS,NA,NA,14368,VO_e69a5d0d7c134745a010,NA,FALSE
PE_365d30de37f48e464de2,2012,8,2,ST,TKN,NA,NA,14368,VO_e69a5d0d7c134745a010,NA,FALSE
PE_365d30de37f48e464de2,2012,8,2,ST,TN,NA,NA,14368,VO_e69a5d0d7c134745a010,NA,FALSE
PE_365d30de37f48e464de2,2012,8,2,ST,TP,NA,NA,14368,VO_e69a5d0d7c134745a010,NA,FALSE
PE_365d30de37f48e464de2,2012,8,2,ST,TSS,761.34,CO_b666f138103ccf27c6c2,14368,VO_e69a5d0d7c134745a010,10.938933120000002,TRUE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,NH4,NA,NA,NA,NA,NA,FALSE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,NO2,0.152,CO_36265dc2781259c70f62,NA,NA,NA,FALSE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,NO3,0.438,CO_258f31fc369c1710e953,NA,NA,NA,FALSE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,OP,0.154,CO_2b9449f314bf93145f81,NA,NA,NA,FALSE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,Se,NA,NA,NA,NA,NA,FALSE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,TDS,296,CO_ae79ee44dbb5b59dc164,NA,NA,NA,FALSE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,TKN,25,CO_76457445f89ab8f65a00,NA,NA,NA,FALSE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,TN,NA,NA,NA,NA,NA,FALSE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,TP,0,CO_59fefacb1435ff490865,NA,NA,NA,FALSE
PE_3694e2f2ef6dd2e8480f,2023,S2,2,MT,TSS,1100,CO_e5cc333a50be4bc356d5,NA,NA,NA,FALSE
PE_3712d644db8e7505fd90,2017,2,2,MT,NH4,NA,NA,43342.04,VO_66e32592c55c0ce45f1c,NA,FALSE
PE_3712d644db8e7505fd90,2017,2,2,MT,NO2,NA,NA,43342.04,VO_66e32592c55c0ce45f1c,NA,FALSE
PE_3712d644db8e7505fd90,2017,2,2,MT,NO3,8.95,CO_62b1165a9a2cc72290c0;CO_ea7fe8b72eff2ae0ca6d,43342.04,VO_66e32592c55c0ce45f1c,0.387911258,TRUE
PE_3712d644db8e7505fd90,2017,2,2,MT,OP,0.0285,CO_865736a1c30a82dc67ab;CO_8efbbe9bc19ad2e043c6,43342.04,VO_66e32592c55c0ce45f1c,0.00123524814,TRUE
PE_3712d644db8e7505fd90,2017,2,2,MT,Se,NA,NA,43342.04,VO_66e32592c55c0ce45f1c,NA,FALSE
PE_3712d644db8e7505fd90,2017,2,2,MT,TDS,NA,NA,43342.04,VO_66e32592c55c0ce45f1c,NA,FALSE
PE_3712d644db8e7505fd90,2017,2,2,MT,TKN,0.85,CO_283f3aceea5cb2cbd51a;CO_62fe739825059f3098bc,43342.04,VO_66e32592c55c0ce45f1c,0.036840734,TRUE
PE_3712d644db8e7505fd90,2017,2,2,MT,TN,NA,NA,43342.04,VO_66e32592c55c0ce45f1c,NA,FALSE
PE_3712d644db8e7505fd90,2017,2,2,MT,TP,0.14500000000000002,CO_a478642504ac5d8393e3;CO_e81d47bc1914daacdfe3,43342.04,VO_66e32592c55c0ce45f1c,0.006284595800000001,TRUE
PE_3712d644db8e7505fd90,2017,2,2,MT,TSS,336.5,CO_562ee856c2561ecf60b1;CO_bc8ec57819c2c43455e3,43342.04,VO_66e32592c55c0ce45f1c,14.58459646,TRUE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,NH4,0.13,CO_6881f2b0b609698418e0;CO_8f9513f7e7731a4c9646,20056.72,VO_0d203abac1375a75a283,0.0026073736000000003,TRUE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,NO2,NA,NA,20056.72,VO_0d203abac1375a75a283,NA,FALSE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,NO3,8.165,CO_508d5031072e26a70f2c;CO_a32a2b5b8ff5119aa88d,20056.72,VO_0d203abac1375a75a283,0.1637631188,TRUE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,OP,0.07,CO_08490295488a11890997;CO_a0eaec5a55dc2f5b2ba5,20056.72,VO_0d203abac1375a75a283,0.0014039704000000002,TRUE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,Se,NA,NA,20056.72,VO_0d203abac1375a75a283,NA,FALSE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,TDS,NA,NA,20056.72,VO_0d203abac1375a75a283,NA,FALSE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,TKN,0.675,CO_725300467c1440e53c81,20056.72,VO_0d203abac1375a75a283,0.013538286000000002,TRUE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,TN,8.455,CO_1ed518556c45c6456f71;CO_23d5e75ed459df4b4ad8,20056.72,VO_0d203abac1375a75a283,0.1695795676,TRUE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,TP,0,CO_866cf6ce0c5209505ff7,20056.72,VO_0d203abac1375a75a283,0,TRUE
PE_38f43e287ee7d1f916e4,2015,3,2,CT,TSS,2398.3334999999997,CO_c3b46c69418776148101;CO_c986799046bce1f934a2,20056.72,VO_0d203abac1375a75a283,48.10270347612,TRUE
PE_39c8810e26ab4ca7933c,2025,3,2,MT,NH4,NA,NA,69867.62,VO_6a56bdeced5c3d33983b,NA,FALSE
PE_39c8810e26ab4ca7933c,2025,3,2,MT,NO2,0.8294999999999999,CO_5b3d0ceb392697f56511;CO_60954620d60802ed8ea0;CO_67a6e8768bea569a406f;CO_78a69c6fdc7b95f502f1,69867.62,VO_6a56bdeced5c3d33983b,0.057955190789999986,TRUE
PE_39c8810e26ab4ca7933c,2025,3,2,MT,NO3,0.1975,CO_3eac69e760d9ec571e57;CO_827416db130a1d192979;CO_a17c19d4f322a201c1d1;CO_d12a4891fbf81cfb0fb5,69867.62,VO_6a56bdeced5c3d33983b,0.01379885495,TRUE
PE_39c8810e26ab4ca7933c,2025,3,2,MT,OP,0.27999999999999997,CO_75992a5ac67ff644d306;CO_8c9a013ab70c0434313e;CO_b281bc2c616cb3c3a097;CO_fe675fe7aaee830b6fed,69867.62,VO_6a56bdeced5c3d33983b,0.019562933599999995,TRUE
PE_39c8810e26ab4ca7933c,2025,3,2,MT,Se,NA,NA,69867.62,VO_6a56bdeced5c3d33983b,NA,FALSE
PE_39c8810e26ab4ca7933c,2025,3,2,MT,TDS,722,CO_19b3277cda3fe10ec63e;CO_312b17b72850961c8a2b;CO_8f34690ce4dd6709b149;CO_f9a459fa3ddd5b14d229,69867.62,VO_6a56bdeced5c3d33983b,50.444421639999995,TRUE
PE_39c8810e26ab4ca7933c,2025,3,2,MT,TKN,1.1,CO_2657482116a560619e0c;CO_6de23857db0d5f415b6f;CO_9544361c04facd3eb23b;CO_d03e59748526d73618c4,69867.62,VO_6a56bdeced5c3d33983b,0.076854382,TRUE
PE_39c8810e26ab4ca7933c,2025,3,2,MT,TN,NA,NA,69867.62,VO_6a56bdeced5c3d33983b,NA,FALSE
PE_39c8810e26ab4ca7933c,2025,3,2,MT,TP,7.08,CO_4459b2909cef1e99ddfb;CO_44c59909f17c296d6f2e;CO_5bb7843e0a9344f274f9;CO_82555dabb53963a17307,69867.62,VO_6a56bdeced5c3d33983b,0.4946627496,TRUE
