_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,EventVolumeID,y_logC,y_logV,Result_mg_L_model_pred,Result_mg_L_model_pi_low,Result_mg_L_model_pi_high,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,Result_mg_L_pred,Result_mg_L_pi_low,Result_mg_L_pi_high,q_conformal_logC,Volume_pred,Volume_pi_low,Volume_pi_high,q_conformal_logV,Result_mg_L_filled,Volume_filled
12360,2014-07-01,2014,1.0,1,CT,OUT,CT1-01-OT,False,AC,False,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab","Analytical composite, the average of CT1 I1 S1,S3,S5,S7,S9,S11,S15,S16. The TSS result is an average of CT1 samples 1-15A. Any tested duplicates were averaged before.",NPOC,,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,NPOC,,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-01-OT|MeasureMethod=Bubbler,,10.700103360260918,5.048602920347665,2.00889925033849,11.15913004861248,42869.23661514235,10664.46202229565,172317.57219090345,5.048602920347665,2.00889925033849,11.15913004861248,0.6982530088043551,,,,,5.048602920347665,44359.44
12361,2014-07-01,2014,1.0,1,CT,OUT,CT1-01-OT,False,TRUE,False,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Composite sample, CT1 I1 S15",NPOC,,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,NPOC,,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-01-OT|MeasureMethod=Bubbler,,10.700103360260918,5.016142067669452,1.9927514825688033,11.093876016499467,42869.23661514235,10664.46202229565,172317.57219090345,5.016142067669452,1.9927514825688033,11.093876016499467,0.6982530088043551,,,,,5.016142067669452,44359.44
12362,2014-07-01,2014,1.0,1,CT,OUT,CT1-01-OT-D,False,TRUE,True,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Dupe of composite sample, CT1 I1 S16",NPOC,,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,NPOC,,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-01-OT-D|MeasureMethod=Bubbler,,10.700103360260918,4.774754703338758,1.8726724710779878,10.60863001942548,41645.70645262324,10360.066350337293,167399.54543657153,4.774754703338758,1.8726724710779878,10.60863001942548,0.6982530088043551,,,,,4.774754703338758,44359.44
13470,2014-07-01,2014,1.0,1,CT,OUT,CT1-FF-01-OT,True,FALSE,False,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab",OG sample ID CT1 I1 S1 - S1= the first first samplable water  through flume.,TDS,,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,TDS,,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-FF-01-OT|MeasureMethod=Bubbler,,10.700103360260918,11.029075919035744,4.98390702641314,23.181302755410716,44603.72917688603,11095.97735801223,179289.4320478614,11.029075919035744,4.98390702641314,23.181302755410716,0.6982530088043551,,,,,11.029075919035744,44359.44
13471,2014-07-01,2014,1.0,1,CT,OUT,CT1-01-OT,False,AC,False,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab","Analytical composite, the average of CT1 I1 S1,S3,S5,S7,S9,S11,S15,S16. The TSS result is an average of CT1 samples 1-15A. Any tested duplicates were averaged before.",TDS,,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,TDS,,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-01-OT|MeasureMethod=Bubbler,,10.700103360260918,7.157770614987728,3.0581122965266623,15.39905861247771,42869.23661514235,10664.46202229565,172317.57219090345,7.157770614987728,3.0581122965266623,15.39905861247771,0.6982530088043551,,,,,7.157770614987728,44359.44
13472,2014-07-01,2014,1.0,1,CT,OUT,CT1-01-OT,False,TRUE,False,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Composite sample, CT1 I1 S15",TDS,,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,TDS,,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-01-OT|MeasureMethod=Bubbler,,10.700103360260918,7.017595811250004,2.9883818368755692,15.117273927546243,42869.23661514235,10664.46202229565,172317.57219090345,7.017595811250004,2.9883818368755692,15.117273927546243,0.6982530088043551,,,,,7.017595811250004,44359.44
13473,2014-07-01,2014,1.0,1,CT,OUT,CT1-01-OT-D,False,TRUE,True,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Dupe of composite sample, CT1 I1 S16",TDS,,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,TDS,,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-01-OT-D|MeasureMethod=Bubbler,,10.700103360260918,6.6954576270769115,2.828133039983459,14.4696995824346,41645.70645262324,10360.066350337293,167399.54543657153,6.6954576270769115,2.828133039983459,14.4696995824346,0.6982530088043551,,,,,6.6954576270769115,44359.44
14581,2014-07-01,2014,1.0,1,CT,OUT,CT1-FF-01-OT,True,FALSE,False,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab",OG sample ID CT1 I1 S1 - S1= the first first samplable water  through flume.,TSS,2620.0,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,2620.0,,0,,,TSS,0.5649060364595201,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-FF-01-OT|MeasureMethod=Bubbler,7.8713112033234065,10.700103360260918,2253.444776815282,1120.4816525762496,4530.970041626828,44603.72917688603,11095.97735801223,179289.4320478614,,,,,,,,,2620.0,44359.44
14582,2014-07-01,2014,1.0,1,CT,OUT,CT1-01-OT,False,AC,False,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab","Analytical composite, the average of CT1 I1 S1,S3,S5,S7,S9,S11,S15,S16. The TSS result is an average of CT1 samples 1-15A. Any tested duplicates were averaged before.",TSS,979.712,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,979.712,,0,,,TSS,-0.1420302753742264,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-01-OT|MeasureMethod=Bubbler,6.88827883848126,10.700103360260918,1021.3629114696112,507.578102812207,2054.192539688581,42869.23661514235,10664.46202229565,172317.57219090345,,,,,,,,,979.712,44359.44
14583,2014-07-01,2014,1.0,1,CT,OUT,CT1-01-OT,False,TRUE,False,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Composite sample, CT1 I1 S15",TSS,1096.667,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,1096.667,,0,,,TSS,-0.0916246537086922,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-01-OT|MeasureMethod=Bubbler,7.00094229738267,10.700103360260918,1046.4861094603202,520.07572789949,2104.69614120265,42869.23661514235,10664.46202229565,172317.57219090345,,,,,,,,,1096.667,44359.44
14584,2014-07-01,2014,1.0,1,CT,OUT,CT1-01-OT-D,False,TRUE,True,,False,44359.44,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Dupe of composite sample, CT1 I1 S16",TSS,,,,126691.33,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,TSS,,,0.0927954932357291,-0.3691199178617326,0.5243920060998523,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,Date=2014-07-01T00:00:00|Year=2014|Irrigation=1.0|Rep=1|Treatment=CT|SampleID=CT1-01-OT-D|MeasureMethod=Bubbler,,10.700103360260918,993.1216588755401,493.5293902618986,1997.4209070406755,41645.70645262324,10360.066350337293,167399.54543657153,993.1216588755401,493.5293902618986,1997.4209070406755,0.6982530088043551,,,,,993.1216588755401,44359.44
148,2014-07-02,2014,1.0,2,CT,OUT,CT2-FF-01-OT,True,FALSE,False,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",OG sample ID CT2 I1 S1 - S1= the first first samplable water  through flume.,OrthoP,0.297,0.003,,136319.18,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,0.297,0.75,0,0.003,0.75,OP,0.6860678633831947,-0.3531485824273609,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-FF-01-OT|MeasureMethod=Bubbler,0.26005390533430683,11.11351002068861,0.35185184543493536,0.0,1.7175436396733015,61155.86891777195,15213.897661997551,245821.39716060623,,,,,,,,,0.297,67070.2
149,2014-07-02,2014,1.0,2,CT,OUT,CT2-01-OT,False,AC,False,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Analytical composite, the average of CT2 I1 S1,S3,S5,S7,S9,S11,S15,S16. TSS result is an average of CT2 samples 1-15B (no S13 or S14). Any tested duplicated were averaged before",OrthoP,0.124,0.003,,136319.18,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,0.124,0.75,0,0.003,0.75,OP,-0.0997836439991803,-0.3531485824273609,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-OT|MeasureMethod=Bubbler,0.11689375147149933,11.11351002068861,0.16104396972339952,0.0,1.3339744410288819,63238.80481578181,15732.10039352277,254193.8384683707,,,,,,,,,0.124,67070.2
150,2014-07-02,2014,1.0,2,CT,OUT,CT2-01-OT,False,TRUE,False,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Composite sample, CT2 I1 S15",OrthoP,0.146,0.003,,136319.18,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,0.146,0.75,0,0.003,0.75,OP,0.0001512297719887,-0.3531485824273609,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-OT|MeasureMethod=Bubbler,0.13627761829254784,11.11351002068861,0.15451268340543262,0.0,1.3208450025832321,63238.80481578181,15732.10039352277,254193.8384683707,,,,,,,,,0.146,67070.2
151,2014-07-02,2014,1.0,2,CT,OUT,CT2-01-OT-D,False,TRUE,True,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Dupe of composite sample, CT2 I1 S16",OrthoP,0.148,0.003,,136319.18,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,0.148,0.75,0,0.003,0.75,OP,0.0092362182966404,-0.3531485824273609,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-OT-D|MeasureMethod=Bubbler,0.1380212978973747,11.11351002068861,0.1571125304487083,0.0,1.326071313306878,43168.28657593494,10738.861098471398,173519.61506088197,,,,,,,,,0.148,67070.2
1259,2014-07-02,2014,1.0,2,CT,OUT,CT2-FF-01-OT,True,FALSE,False,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",OG sample ID CT2 I1 S1 - S1= the first first samplable water  through flume.,TotalP,2.72,0.04,,136319.18,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,2.72,0.05,0,0.04,0.05,TP,0.5850409447994774,0.0907419040192482,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-FF-01-OT|MeasureMethod=Bubbler,1.3137236682850553,11.11351002068861,2.1882081179433044,0.5859855808572909,5.409056378573859,61155.86891777195,15213.897661997551,245821.39716060623,,,,,,,,,2.72,67070.2
1260,2014-07-02,2014,1.0,2,CT,OUT,CT2-01-OT,False,AC,False,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Analytical composite, the average of CT2 I1 S1,S3,S5,S7,S9,S11,S15,S16. TSS result is an average of CT2 samples 1-15B (no S13 or S14). Any tested duplicated were averaged before",TotalP,1.329,0.04,,136319.18,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,1.329,0.05,0,0.04,0.05,TP,0.0652111467886146,0.0907419040192482,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-OT|MeasureMethod=Bubbler,0.845438990902204,11.11351002068861,1.645043040370914,0.31578616187746567,4.317165424077581,63238.80481578181,15732.10039352277,254193.8384683707,,,,,,,,,1.329,67070.2
1261,2014-07-02,2014,1.0,2,CT,OUT,CT2-01-OT,False,TRUE,False,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Composite sample, CT2 I1 S15",TotalP,1.72,0.04,,136319.18,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,1.72,0.05,0,0.04,0.05,TP,0.211331528544364,0.0907419040192482,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-OT|MeasureMethod=Bubbler,1.000631880307906,11.11351002068861,1.4614377581743612,0.22445105470735568,3.9480751509617935,63238.80481578181,15732.10039352277,254193.8384683707,,,,,,,,,1.72,67070.2
1262,2014-07-02,2014,1.0,2,CT,OUT,CT2-01-OT-D,False,TRUE,True,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Dupe of composite sample, CT2 I1 S16",TotalP,1.65,0.04,,136319.18,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,1.65,0.05,0,0.04,0.05,TP,0.185171869406506,0.0907419040192482,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-OT-D|MeasureMethod=Bubbler,0.9745596399981308,11.11351002068861,1.4895529745118345,0.23843707006907572,4.004593420766246,43168.28657593494,10738.861098471398,173519.61506088197,,,,,,,,,1.65,67070.2
2370,2014-07-02,2014,1.0,2,CT,OUT,CT2-FF-01-OT,True,FALSE,False,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",OG sample ID CT2 I1 S1 - S1= the first first samplable water  through flume.,ICP,,,,136319.18,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,ICP,,,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-FF-01-OT|MeasureMethod=Bubbler,,11.11351002068861,1.5147367466214252,0.25096482796938896,4.055218790661998,61155.86891777195,15213.897661997551,245821.39716060623,1.5147367466214252,0.25096482796938896,4.055218790661998,0.6982530088043551,,,,,1.5147367466214252,67070.2
2371,2014-07-02,2014,1.0,2,CT,OUT,CT2-01-OT,False,AC,False,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Analytical composite, the average of CT2 I1 S1,S3,S5,S7,S9,S11,S15,S16. TSS result is an average of CT2 samples 1-15B (no S13 or S14). Any tested duplicated were averaged before",ICP,,,,136319.18,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,ICP,,,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-OT|MeasureMethod=Bubbler,,11.11351002068861,0.7836339249371622,0.0,2.5855282844689538,63238.80481578181,15732.10039352277,254193.8384683707,0.7836339249371622,0.0,2.5855282844689538,0.6982530088043551,,,,,0.7836339249371622,67070.2
2372,2014-07-02,2014,1.0,2,CT,OUT,CT2-01-OT,False,TRUE,False,,False,67070.2,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from","Composite sample, CT2 I1 S15",ICP,,,,136319.18,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,silage corn,872.43,76.71624999999995,,,0,0,,,0,,,ICP,,,0.0927954932357291,-0.3691199178617326,1.549066696668022,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,Date=2014-07-02T00:00:00|Year=2014|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-OT|MeasureMethod=Bubbler,,11.11351002068861,0.589085211356982,0.0,2.1944391122480558,63238.80481578181,15732.10039352277,254193.8384683707,0.589085211356982,0.0,2.1944391122480558,0.6982530088043551,,,,,0.589085211356982,67070.2
