PhysicalEventID,Year,Treatment,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,central_estimate_type,concentration_resolution,volume_resolution
PE_1b0e04ad2a33dc93326f,2018,ST,NOx,2.1751585975947605,14590.938559657603,0.031737605455016145,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b0e04ad2a33dc93326f,2018,ST,NPOC,2.4229101779101003,14590.938559657603,0.03535253354145535,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b0e04ad2a33dc93326f,2018,ST,OP,0.05908534426723482,14590.938559657603,0.0008621106279794409,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b0e04ad2a33dc93326f,2018,ST,Se,0.0,14590.938559657603,0.0,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b0e04ad2a33dc93326f,2018,ST,TDS,4.5771575069941,14590.938559657603,0.06678502396242648,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b0e04ad2a33dc93326f,2018,ST,TKN,0.8818977544671438,14590.938559657603,0.012867715951330102,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b0e04ad2a33dc93326f,2018,ST,TN,1.3294158951002517,14590.938559657603,0.01939742564563999,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b0e04ad2a33dc93326f,2018,ST,TP,0.2259698272845312,14590.938559657603,0.003297111866245035,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b0e04ad2a33dc93326f,2018,ST,TSP,0.0,14590.938559657603,0.0,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b0e04ad2a33dc93326f,2018,ST,TSS,218.70613178864912,14590.938559657603,3.191127731548558,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,ICP,0.08280296477274932,14628.234432529483,0.0012112611804042574,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,NH4,0.08981134768449746,14628.234432529483,0.0013137814486302427,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,NO2,0.1852776960062471,14628.234432529483,0.0027102855722983144,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,NO3,8.858398087632505,14628.234432529483,0.12958272392255912,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,NOx,2.6223858695792517,14628.234432529483,0.03836087527275798,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,NPOC,3.0117642050678626,14628.234432529483,0.044056792847233496,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,OP,0.0,14628.234432529483,0.0,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,Se,0.0,14628.234432529483,0.0,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,TDS,4.777299197489096,14628.234432529483,0.06988345261520547,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,TKN,1.4751178930501663,14628.234432529483,0.021578370355156785,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,TN,1.7061748519621167,14628.234432529483,0.024958325717388128,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,TP,0.357983991984519,14628.234432529483,0.0052366737578423,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,TSP,0.08177012757885442,14628.234432529483,0.001196152595801327,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b1aad919a16b4a311f5,2020,MT,TSS,304.3465029161841,14628.234432529483,4.452051993378459,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,ICP,0.07740460061244679,8246.541811125571,0.0006383202753240184,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,NH4,0.0732723238780986,8246.541811125571,0.0006042432824590747,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,NO2,0.16957630468126014,8246.541811125571,0.0013984180867301808,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,NO3,8.25806505497789,8246.541811125571,0.06810047875487016,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,NOx,2.2019728516280703,8246.541811125571,0.018158661187914288,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,NPOC,2.4187646120913007,8246.541811125571,0.019946443504881835,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,OP,0.0284911357840454,8246.541811125571,0.00023495334248958632,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,Se,0.0,8246.541811125571,0.0,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,TDS,3.3943427927844687,8246.541811125571,0.02799158976198986,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,TKN,0.5196837663284215,8246.541811125571,0.004285593907590539,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,TN,1.040016977617958,8246.541811125571,0.008576543490206937,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,TP,0.24899750803573434,8246.541811125571,0.002053368360882759,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,TSP,0.07308172509624453,8246.541811125571,0.0006026715016353655,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b5a3525913b127c8ab7,2020,MT,TSS,91.1458283064099,8246.541811125571,0.7516378840384819,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,ICP,0.0,27478.023136377305,0.0,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,NH4,0.0,27478.023136377305,0.0,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,NO2,0.13945284443696207,27478.023136377305,0.0038318884858724693,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,NO3,8.421157969364598,27478.023136377305,0.23139677351728855,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,NOx,2.6995708675853827,27478.023136377305,0.0741788707578013,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,NPOC,2.6992110319692375,27478.023136377305,0.07416898318641557,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,OP,0.21697339102159582,27478.023136377305,0.0059619998584696495,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,Se,0.04229409158160345,27478.023136377305,0.0011621580270113603,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,TDS,5.220924151464294,27478.023136377305,0.1434606746272069,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,TKN,2.3708373385057184,27478.023136377305,0.06514592324004732,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,TN,1.3820198247237725,27478.023136377305,0.037975172718691934,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,TP,0.47619116994853405,27478.023136377305,0.013084791985184396,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,TSP,0.0,27478.023136377305,0.0,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1b82574709f1b4c2918a,2013,ST,TSS,325.8165577912305,27478.023136377305,8.952794913202245,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,ICP,0.020643284371607618,9277.236040751906,0.00019151262177176875,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,NH4,0.015460531058017013,9277.236040751906,0.00014343099594059963,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,NO2,0.14034672656928848,9277.236040751906,0.0013020297099301562,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,NO3,8.172778229766195,9277.236040751906,0.07582079274625951,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,NOx,1.9963647159309559,9277.236040751906,0.018520746693120104,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,NPOC,2.91352673405843,9277.236040751906,0.027029475222901063,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,OP,0.06169948472611189,9277.236040751906,0.0005724006833969069,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,Se,0.04968409167526233,9277.236040751906,0.0004609310459417655,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TDS,4.087879767700365,9277.236040751906,0.037924225511170355,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TKN,0.2518674438092368,9277.236040751906,0.002336633727199107,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TN,9.018098320475811,9277.236040751906,0.08366302675776244,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TP,0.27401583281511366,9277.236040751906,0.0025421095599290214,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TSP,0.03831131842216038,9277.236040751906,0.0003554231440347887,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TSS,117.1568962049376,9277.236040751906,1.0868921798950775,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,ICP,0.03388358494214339,8019.546862523049,0.0002717309973137993,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,NH4,0.0186082689157188,8019.546862523049,0.00014922988460003788,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,NO2,0.1607844064727076,8019.546862523049,0.0012894180824708328,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,NO3,7.685805973635864,8019.546862523049,0.0616366811818324,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,NOx,2.004678197064271,8019.546862523049,0.016076610745635135,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,NPOC,2.6731765630032562,8019.546862523049,0.021437664718802908,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,OP,0.06925720351797308,8019.546862523049,0.0005554113891796813,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,Se,0.078042260828146,8019.546862523049,0.0006258635679685636,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TDS,4.0135374841517795,8019.546862523049,0.032186751938648055,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TKN,0.30192045184759875,8019.546862523049,0.0024212652123459517,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TN,8.525194032595858,8019.546862523049,0.06836819305650432,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TP,0.3273611443878356,8019.546862523049,0.0026252880383874216,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TSP,0.03722801834255497,8019.546862523049,0.0002985518376969873,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TSS,123.34452185927233,8019.546862523049,0.9891671732859331,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
